DATE,PRICE ,RETURN
#NAME?,17.66,#REF!
1/17/67,85.24,0.01103072
1/18/67,85.79,0.00645237
1/19/67,85.82,0.000349691
1/20/67,86.07,0.002913074
1/23/67,86.39,0.003717904
1/24/67,86.51,0.00138905
1/25/67,85.85,-0.007629176
1/26/67,85.81,-0.000465929
1/27/67,86.16,0.004078779
1/30/67,86.66,0.005803157
1/31/67,86.61,-0.000576967
2/1/67,86.43,-0.002078282
2/2/67,86.73,0.003471017
2/3/67,87.36,0.007263923
2/6/67,87.18,-0.00206044
2/7/67,86.95,-0.00263822
2/8/67,87.72,0.008855664
2/9/67,87.36,-0.004103967
2/10/67,87.49,0.001488095
2/13/67,87.58,0.001028689
2/14/67,88.17,0.006736698
2/15/67,88.27,0.001134173
2/16/67,87.86,-0.00464484
2/17/67,87.89,0.000341452
2/20/67,87.4,-0.005575151
2/21/67,87.34,-0.000686499
2/23/67,87.45,0.001259446
2/24/67,87.41,-0.000457404
2/27/67,86.46,-0.010868322
2/28/67,86.78,0.003701133
3/1/67,87.68,0.010371053
3/2/67,88.16,0.005474453
3/3/67,88.29,0.001474592
3/6/67,88.1,-0.002151999
3/7/67,88.16,0.000681044
3/8/67,88.27,0.001247731
3/9/67,88.53,0.002945508
3/10/67,88.89,0.004066418
3/13/67,88.43,-0.005174935
3/14/67,88.35,-0.00090467
3/15/67,89.19,0.00950764
3/16/67,90.09,0.010090817
3/17/67,90.25,0.001776002
3/20/67,90.2,-0.000554017
3/21/67,90,-0.002217295
3/22/67,90.25,0.002777778
3/23/67,90.94,0.007645429
3/27/67,90.87,-0.000769738
3/28/67,90.91,0.000440189
3/29/67,90.73,-0.00197998
3/30/67,90.7,-0.000330651
3/31/67,90.2,-0.005512679
4/3/67,89.24,-0.010643016
4/4/67,89.22,-0.000224115
4/5/67,89.79,0.006388702
4/6/67,89.94,0.001670565
4/7/67,89.36,-0.006448744
4/10/67,88.24,-0.012533572
4/11/67,88.88,0.007252947
4/12/67,88.78,-0.001125113
4/13/67,89.46,0.007659383
4/14/67,90.43,0.010842835
4/17/67,91.07,0.007077297
4/18/67,91.86,0.008674646
4/19/67,91.94,0.00087089
4/20/67,92.11,0.001849032
4/21/67,92.3,0.002062751
4/24/67,92.62,0.003466956
4/25/67,93.11,0.005290434
4/26/67,93.02,-0.000966599
4/27/67,93.81,0.008492797
4/28/67,94.01,0.002131969
5/1/67,93.87,-0.001489203
5/2/67,93.67,-0.002130606
5/3/67,93.91,0.002562186
5/4/67,94.32,0.004365882
5/5/67,94.44,0.001272265
5/8/67,94.58,0.001482423
5/9/67,93.6,-0.010361599
5/10/67,93.35,-0.00267094
5/11/67,93.75,0.004284949
5/12/67,93.48,-0.00288
5/15/67,92.71,-0.008237056
5/16/67,93.14,0.004638119
5/17/67,92.78,-0.003865149
5/18/67,92.53,-0.002694546
5/19/67,92.07,-0.004971361
5/22/67,91.67,-0.00434452
5/23/67,91.23,-0.004799825
5/24/67,90.18,-0.011509372
5/25/67,91.19,0.011199823
5/26/67,90.98,-0.002302884
5/29/67,90.49,-0.005385799
5/31/67,89.08,-0.015581832
6/1/67,90.23,0.012909744
6/2/67,89.79,-0.004876427
6/5/67,88.43,-0.015146453
6/6/67,90.23,0.020355083
6/7/67,90.91,0.007536296
6/8/67,91.4,0.005389946
6/9/67,91.56,0.001750547
6/12/67,92.04,0.005242464
6/13/67,92.62,0.006301608
6/14/67,92.4,-0.002375297
6/15/67,92.49,0.000974026
6/16/67,92.54,0.000540599
6/19/67,92.51,-0.000324184
6/20/67,92.48,-0.000324289
6/21/67,92.2,-0.003027682
6/22/67,91.97,-0.002494577
6/23/67,92,0.000326193
6/26/67,91.64,-0.003913043
6/27/67,91.3,-0.00371017
6/28/67,91.31,0.000109529
6/29/67,90.85,-0.005037783
6/30/67,90.64,-0.002311502
7/3/67,90.91,0.002978817
7/5/67,91.36,0.004949951
7/6/67,91.32,-0.000437828
7/7/67,91.69,0.004051686
7/10/67,92.05,0.003926273
7/11/67,92.48,0.004671374
7/12/67,92.4,-0.000865052
7/13/67,92.42,0.00021645
7/14/67,92.74,0.003462454
7/17/67,92.75,0.000107828
7/18/67,93.5,0.008086253
7/19/67,93.65,0.001604278
7/20/67,93.85,0.002135611
7/21/67,94.04,0.002024507
7/24/67,93.73,-0.00329647
7/25/67,93.74,0.000106689
7/26/67,94.06,0.003413697
7/27/67,94.35,0.003083138
7/28/67,94.49,0.001483837
7/31/67,94.75,0.002751614
8/1/67,95.37,0.006543536
8/2/67,95.78,0.004299046
8/3/67,95.66,-0.001252871
8/4/67,95.83,0.001777127
8/7/67,95.58,-0.002608786
8/8/67,95.69,0.001150868
8/9/67,95.78,0.000940537
8/10/67,95.53,-0.002610148
8/11/67,95.15,-0.003977808
8/14/67,94.64,-0.005359958
8/15/67,94.77,0.001373626
8/16/67,94.55,-0.00232141
8/17/67,94.63,0.000846113
8/18/67,94.78,0.001585121
8/21/67,94.25,-0.005591897
8/22/67,93.74,-0.005411141
8/23/67,93.61,-0.001386815
8/24/67,93.09,-0.005554962
8/25/67,92.7,-0.004189494
8/28/67,92.64,-0.000647249
8/29/67,92.88,0.002590674
8/30/67,93.07,0.00204565
8/31/67,93.64,0.006124422
9/1/67,93.68,0.000427168
9/5/67,94.21,0.005657558
9/6/67,94.39,0.001910625
9/7/67,94.33,-0.000635661
9/8/67,94.36,0.000318032
9/11/67,94.54,0.001907588
9/12/67,94.99,0.00475989
9/13/67,95.99,0.010527424
9/14/67,96.2,0.002187728
9/15/67,96.27,0.000727651
9/18/67,96.53,0.002700738
9/19/67,96.17,-0.003729411
9/20/67,96.13,-0.00041593
9/21/67,96.75,0.0064496
9/22/67,97,0.002583979
9/25/67,97.59,0.006082474
9/26/67,96.76,-0.00850497
9/27/67,96.79,0.000310045
9/28/67,96.79,0
9/29/67,96.71,-0.000826532
10/2/67,96.32,-0.004032675
10/3/67,96.65,0.00342608
10/4/67,96.43,-0.002276255
10/5/67,96.67,0.002488852
10/6/67,97.26,0.006103238
10/9/67,97.51,0.00257043
10/10/67,96.84,-0.00687109
10/11/67,96.37,-0.004853366
10/12/67,95.75,-0.006433537
10/13/67,96,0.002610966
10/16/67,95.25,-0.0078125
10/17/67,95,-0.002624672
10/18/67,95.25,0.002631579
10/19/67,95.43,0.001889764
10/20/67,95.38,-0.000523944
10/23/67,94.96,-0.004403439
10/24/67,94.42,-0.005686605
10/25/67,94.52,0.001059098
10/26/67,94.94,0.004443504
10/27/67,94.96,0.000210659
10/30/67,94.79,-0.001790227
10/31/67,93.9,-0.009389176
11/1/67,92.71,-0.012673056
11/2/67,92.34,-0.003990939
11/3/67,91.78,-0.006064544
11/6/67,91.48,-0.003268686
11/8/67,91.14,-0.003716659
11/9/67,91.59,0.004937459
11/10/67,92.21,0.006769298
11/13/67,91.97,-0.002602755
11/14/67,91.39,-0.006306404
11/15/67,91.76,0.004048583
11/16/67,92.6,0.009154316
11/17/67,92.82,0.00237581
11/20/67,91.65,-0.012605042
11/21/67,93.1,0.015821058
11/22/67,93.65,0.005907626
11/24/67,93.9,0.002669514
11/27/67,94.17,0.002875399
11/28/67,94.47,0.003185728
11/29/67,94.47,0
11/30/67,94,-0.004975124
12/1/67,94.5,0.005319149
12/4/67,95.1,0.006349206
12/5/67,95.23,0.001366982
12/6/67,95.64,0.004305366
12/7/67,95.53,-0.001150146
12/8/67,95.42,-0.001151471
12/11/67,95.12,-0.003143995
12/12/67,95.01,-0.001156434
12/13/67,95.34,0.003473319
12/14/67,95.47,0.001363541
12/15/67,95.03,-0.004608778
12/18/67,94.77,-0.002735978
12/19/67,94.63,-0.001477261
12/20/67,95.15,0.005495086
12/21/67,95.38,0.002417236
12/22/67,95.2,-0.001887188
12/26/67,95.26,0.000630252
12/27/67,95.91,0.006823431
12/28/67,95.89,-0.000208529
12/29/67,96.47,0.006048597
1/2/68,96.11,-0.00373173
1/3/68,95.67,-0.004578088
1/4/68,95.36,-0.003240305
1/5/68,95.94,0.006082215
1/8/68,96.62,0.007087763
1/9/68,96.5,-0.001241979
1/10/68,96.52,0.000207254
1/11/68,96.62,0.001036055
1/12/68,96.72,0.001034982
1/15/68,96.42,-0.003101737
1/16/68,95.82,-0.006222775
1/17/68,95.64,-0.001878522
1/18/68,95.56,-0.00083647
1/19/68,95.24,-0.003348681
1/22/68,94.03,-0.012704746
1/23/68,93.66,-0.003934914
1/24/68,93.17,-0.005231689
1/25/68,93.3,0.001395299
1/26/68,93.45,0.001607717
1/29/68,93.35,-0.001070091
1/30/68,92.89,-0.004927691
1/31/68,92.24,-0.006997524
2/1/68,92.56,0.003469211
2/2/68,92.27,-0.003133103
2/5/68,91.87,-0.004335104
2/6/68,91.9,0.000326548
2/7/68,92.06,0.001741023
2/8/68,90.9,-0.012600478
2/9/68,89.86,-0.011441144
2/13/68,89.07,-0.008791453
2/14/68,90.14,0.012013023
2/15/68,90.3,0.001775017
2/16/68,89.96,-0.003765227
2/19/68,90.31,0.003890618
2/20/68,90.83,0.005757945
2/21/68,91.24,0.004513927
2/23/68,90.89,-0.003836037
2/26/68,90.18,-0.00781164
2/27/68,90.53,0.003881127
2/28/68,90.08,-0.004970728
2/29/68,89.36,-0.007992895
3/1/68,89.11,-0.002797672
3/4/68,87.92,-0.013354281
3/5/68,87.72,-0.002274795
3/6/68,89.26,0.01755586
3/7/68,89.1,-0.001792516
3/8/68,89.03,-0.000785634
3/11/68,90.13,0.012355386
3/12/68,90.23,0.001109508
3/13/68,90.03,-0.002216558
3/14/68,88.32,-0.018993669
3/15/68,89.1,0.008831522
3/18/68,89.59,0.005499439
3/19/68,88.99,-0.006697176
3/20/68,88.98,-0.000112372
3/21/68,88.33,-0.007305012
3/22/68,88.42,0.001018906
3/25/68,88.33,-0.001017869
3/26/68,88.93,0.006792709
3/27/68,89.66,0.008208703
3/28/68,89.57,-0.001003792
3/29/68,90.2,0.007033605
4/1/68,92.48,0.025277162
4/2/68,92.64,0.001730104
4/3/68,93.47,0.008959413
4/4/68,93.84,0.003958489
4/5/68,93.29,-0.00586104
4/8/68,94.95,0.017793976
4/10/68,95.67,0.007582938
4/11/68,96.53,0.008989234
4/15/68,96.59,0.000621568
4/16/68,96.62,0.000310591
4/17/68,96.81,0.001966467
4/18/68,97.08,0.002788968
4/19/68,95.85,-0.012669963
4/22/68,95.32,-0.005529473
4/23/68,96.48,0.012169534
4/24/68,96.62,0.001451078
4/25/68,96.92,0.003104947
4/26/68,97.21,0.002992158
4/29/68,97.46,0.002571752
4/30/68,97.59,0.001333881
5/1/68,97.97,0.003893842
5/2/68,98.59,0.006328468
5/3/68,98.66,0.000710011
5/6/68,98.35,-0.003142104
5/7/68,98.9,0.005592272
5/8/68,98.91,0.000101112
5/9/68,98.39,-0.005257305
5/10/68,98.5,0.001118
5/13/68,98.19,-0.003147208
5/14/68,98.12,-0.000712904
5/15/68,98.07,-0.00050958
5/16/68,97.6,-0.004792495
5/17/68,96.9,-0.007172131
5/20/68,96.45,-0.004643963
5/21/68,96.93,0.004976672
5/22/68,97.18,0.002579181
5/23/68,96.97,-0.002160938
5/24/68,97.15,0.001856244
5/27/68,96.99,-0.001646938
5/28/68,97.62,0.006495515
5/29/68,97.92,0.003073141
5/31/68,98.68,0.007761438
6/3/68,99.99,0.013275233
6/4/68,100.38,0.00390039
6/5/68,99.89,-0.00488145
6/6/68,100.65,0.007608369
6/7/68,101.27,0.00615996
6/10/68,101.41,0.001382443
6/11/68,101.66,0.00246524
6/13/68,101.25,-0.004033051
6/14/68,101.13,-0.001185185
6/17/68,100.13,-0.009888263
6/18/68,99.99,-0.001398182
6/20/68,100.51,0.00520052
6/21/68,100.66,0.001492389
6/24/68,100.39,-0.002682297
6/25/68,100.08,-0.003087957
6/27/68,99.98,-0.000999201
6/28/68,99.58,-0.0040008
7/1/68,99.4,-0.001807592
7/2/68,99.74,0.003420523
7/3/68,100.91,0.011730499
7/8/68,101.94,0.010207115
7/9/68,102.23,0.002844811
7/11/68,102.39,0.001565098
7/12/68,102.34,-0.000488329
7/15/68,102.26,-0.000781708
7/16/68,101.7,-0.005476237
7/18/68,101.44,-0.002556539
7/19/68,100.46,-0.009660883
7/22/68,99.33,-0.011248258
7/23/68,99.21,-0.001208094
7/25/68,97.94,-0.012801129
7/26/68,98.34,0.004084133
7/29/68,97.65,-0.007016473
7/30/68,97.74,0.000921659
8/1/68,97.28,-0.004706364
8/2/68,96.63,-0.006681743
8/5/68,96.85,0.002276726
8/6/68,97.25,0.004130098
8/8/68,97.04,-0.002159383
8/9/68,97.01,-0.000309151
8/12/68,98.01,0.010308216
8/13/68,98.53,0.005305581
8/15/68,98.07,-0.004668629
8/16/68,98.68,0.006220047
8/19/68,99,0.003242805
8/20/68,98.96,-0.00040404
8/22/68,98.7,-0.002627324
8/23/68,98.69,-0.000101317
8/26/68,98.94,0.002533185
8/27/68,98.81,-0.001313928
8/29/68,98.74,-0.00070843
8/30/68,98.86,0.001215313
9/3/68,99.32,0.004653045
9/4/68,100.02,0.007047926
9/5/68,100.74,0.00719856
9/6/68,101.2,0.00456621
9/9/68,101.23,0.000296443
9/10/68,100.73,-0.004939247
9/12/68,100.52,-0.002084781
9/13/68,100.86,0.003382411
9/16/68,101.24,0.003767599
9/17/68,101.5,0.002568155
9/19/68,101.59,0.0008867
9/20/68,101.66,0.000689044
9/23/68,102.24,0.005705292
9/24/68,102.59,0.003423318
9/26/68,102.36,-0.002241934
9/27/68,102.31,-0.000488472
9/30/68,102.67,0.003518718
10/1/68,102.86,0.001850589
10/3/68,103.34,0.004666537
10/4/68,103.71,0.003580414
10/7/68,103.7,-9.64227E-05
10/8/68,103.74,0.000385728
10/10/68,103.29,-0.004337767
10/11/68,103.18,-0.001064963
10/14/68,103.32,0.001356852
10/15/68,103.53,0.00203252
10/17/68,104.01,0.004636337
10/18/68,104.82,0.007787713
10/21/68,104.99,0.001621828
10/22/68,104.57,-0.004000381
10/24/68,103.84,-0.00698097
10/25/68,104.2,0.003466872
10/28/68,103.9,-0.002879079
10/29/68,103.8,-0.000962464
10/31/68,103.41,-0.003757225
11/1/68,103.06,-0.003384586
11/4/68,103.1,0.000388123
11/6/68,103.27,0.001648885
11/7/68,103.5,0.002227171
11/8/68,103.95,0.004347826
11/12/68,104.62,0.006445406
11/13/68,105.13,0.004874785
11/14/68,105.2,0.000665842
11/15/68,105.78,0.005513308
11/18/68,105.92,0.001323502
11/19/68,106.14,0.002077039
11/21/68,105.97,-0.001601658
11/22/68,106.3,0.003114089
11/25/68,106.48,0.001693321
11/26/68,107.26,0.007325319
11/27/68,107.76,0.00466157
11/29/68,108.37,0.005660728
12/2/68,108.12,-0.002306912
12/3/68,108.02,-0.000924898
12/5/68,107.67,-0.003240141
12/6/68,107.93,0.002414786
12/9/68,107.66,-0.002501621
12/10/68,107.39,-0.002507895
12/12/68,107.32,-0.00065183
12/13/68,107.58,0.002422661
12/16/68,107.1,-0.004461796
12/17/68,106.66,-0.00410831
12/19/68,106.97,0.002906432
12/20/68,106.34,-0.005889502
12/23/68,105.21,-0.010626293
12/24/68,105.04,-0.001615816
12/26/68,105.15,0.00104722
12/27/68,104.74,-0.003899192
12/30/68,103.8,-0.008974604
12/31/68,103.86,0.000578035
1/2/69,103.93,0.000673984
1/3/69,103.99,0.000577312
1/6/69,102.47,-0.01461679
1/7/69,101.22,-0.012198692
1/8/69,100.8,-0.004149378
1/9/69,101.22,0.004166667
1/10/69,100.93,-0.002865046
1/13/69,100.44,-0.00485485
1/14/69,101.13,0.006869773
1/15/69,101.62,0.004845249
1/16/69,102.18,0.005510726
1/17/69,102.03,-0.001467998
1/20/69,101.69,-0.003332353
1/21/69,101.63,-0.000590029
1/22/69,101.98,0.003443865
1/23/69,102.43,0.00441263
1/24/69,102.38,-0.000488138
1/27/69,102.4,0.000195351
1/28/69,102.41,9.76562E-05
1/29/69,102.51,0.000976467
1/30/69,102.55,0.000390206
1/31/69,103.01,0.004485617
2/3/69,102.89,-0.001164935
2/4/69,102.92,0.000291574
2/5/69,103.2,0.00272056
2/6/69,103.54,0.003294574
2/7/69,103.53,-9.6581E-05
2/11/69,103.65,0.001159084
2/12/69,103.63,-0.000192957
2/13/69,103.71,0.000771977
2/14/69,103.61,-0.000964227
2/17/69,102.44,-0.011292346
2/18/69,101.4,-0.010152284
2/19/69,100.65,-0.00739645
2/20/69,99.97,-0.006756085
2/24/69,98.6,-0.013704111
2/25/69,97.98,-0.006288032
2/26/69,98.45,0.004796897
2/27/69,98.14,-0.003148807
2/28/69,98.13,-0.000101895
3/3/69,98.38,0.002547641
3/4/69,99.32,0.009554788
3/5/69,99.71,0.003926702
3/6/69,98.7,-0.010129375
3/7/69,98.65,-0.000506586
3/10/69,98.99,0.003446528
3/11/69,99.32,0.00333367
3/12/69,99.05,-0.002718486
3/13/69,98.39,-0.006663301
3/14/69,98,-0.003963817
3/17/69,98.25,0.00255102
3/18/69,98.49,0.002442748
3/19/69,99.21,0.007310387
3/20/69,99.84,0.006350166
3/21/69,99.63,-0.002103365
3/24/69,99.5,-0.001304828
3/25/69,99.66,0.00160804
3/26/69,100.39,0.007324905
3/27/69,101.1,0.007072418
3/28/69,101.51,0.004055391
4/1/69,101.42,-0.000886612
4/2/69,100.78,-0.006310392
4/3/69,100.68,-0.00099226
4/7/69,99.89,-0.007846643
4/8/69,100.14,0.002502753
4/9/69,101.02,0.008787697
4/10/69,101.55,0.005246486
4/11/69,101.65,0.000984737
4/14/69,101.57,-0.000787014
4/15/69,101.53,-0.000393817
4/16/69,100.63,-0.008864375
4/17/69,100.78,0.001490609
4/18/69,101.24,0.004564398
4/21/69,100.56,-0.006716713
4/22/69,100.78,0.002187749
4/23/69,100.8,0.000198452
4/24/69,101.27,0.004662698
4/25/69,101.72,0.004443567
4/28/69,102.03,0.003047582
4/29/69,102.79,0.00744879
4/30/69,103.69,0.008755716
5/1/69,103.51,-0.001735944
5/2/69,104,0.004733842
5/5/69,104.37,0.003557692
5/6/69,104.86,0.004694836
5/7/69,104.67,-0.00181194
5/8/69,105.1,0.004108149
5/9/69,105.05,-0.000475737
5/12/69,104.89,-0.001523084
5/13/69,105.34,0.004290209
5/14/69,106.16,0.007784317
5/15/69,105.85,-0.002920121
5/16/69,105.94,0.00085026
5/19/69,104.97,-0.009156126
5/20/69,104.04,-0.008859674
5/21/69,104.47,0.004133026
5/22/69,104.6,0.001244376
5/23/69,104.59,-9.56023E-05
5/26/69,104.36,-0.002199063
5/27/69,103.57,-0.00756995
5/28/69,103.26,-0.002993145
5/29/69,103.46,0.001936858
6/2/69,102.94,-0.005026097
6/3/69,102.63,-0.003011463
6/4/69,102.59,-0.00038975
6/5/69,102.76,0.001657082
6/6/69,102.12,-0.006228104
6/9/69,101.2,-0.009009009
6/10/69,100.42,-0.00770751
6/11/69,99.05,-0.013642701
6/12/69,98.26,-0.00797577
6/13/69,98.65,0.003969062
6/16/69,98.32,-0.00334516
6/17/69,97.95,-0.003763222
6/18/69,97.81,-0.001429301
6/19/69,97.24,-0.005827625
6/20/69,96.67,-0.005861785
6/23/69,96.23,-0.004551567
6/24/69,97.32,0.011327029
6/25/69,97.01,-0.003185368
6/26/69,97.25,0.002473972
6/27/69,97.33,0.000822622
6/30/69,97.71,0.003904243
7/1/69,98.08,0.003786716
7/2/69,98.94,0.008768352
7/3/69,99.61,0.006771781
7/7/69,99.03,-0.005822709
7/8/69,97.63,-0.01413713
7/9/69,96.88,-0.007682065
7/10/69,95.38,-0.015483072
7/11/69,95.77,0.004088908
7/14/69,94.55,-0.012738854
7/15/69,94.24,-0.003278689
7/16/69,95.18,0.009974533
7/17/69,95.76,0.006093717
7/18/69,94.95,-0.008458647
7/22/69,93.52,-0.015060558
7/23/69,93.12,-0.00427716
7/24/69,92.8,-0.003436426
7/25/69,92.06,-0.007974138
7/28/69,90.21,-0.02009559
7/29/69,89.48,-0.008092229
7/30/69,89.93,0.005029057
7/31/69,91.83,0.021127544
8/1/69,93.47,0.017859087
8/4/69,92.99,-0.005135338
8/5/69,93.41,0.004516615
8/6/69,93.92,0.005459801
8/7/69,93.99,0.000745315
8/8/69,93.94,-0.000531971
8/11/69,93.36,-0.006174154
8/12/69,92.63,-0.007819195
8/13/69,92.7,0.000755695
8/14/69,93.34,0.006903991
8/15/69,94,0.007070924
8/18/69,94.57,0.00606383
8/19/69,95.07,0.005287089
8/20/69,95.07,0
8/21/69,95.35,0.002945198
8/22/69,95.92,0.005977976
8/25/69,94.93,-0.010321101
8/26/69,94.3,-0.006636469
8/27/69,94.49,0.002014846
8/28/69,94.89,0.004233252
8/29/69,95.51,0.006533881
9/2/69,95.54,0.000314103
9/3/69,94.98,-0.005861419
9/4/69,94.2,-0.008212255
9/5/69,93.64,-0.005944798
9/8/69,92.7,-0.010038445
9/9/69,93.38,0.007335491
9/10/69,94.95,0.016813022
9/11/69,94.22,-0.007688257
9/12/69,94.13,-0.000955211
9/15/69,94.87,0.007861468
9/16/69,94.95,0.000843259
9/17/69,94.76,-0.002001053
9/18/69,94.9,0.001477417
9/19/69,95.19,0.003055848
9/22/69,95.63,0.004622334
9/23/69,95.63,0
9/24/69,95.5,-0.001359406
9/25/69,94.77,-0.007643979
9/26/69,94.16,-0.006436636
9/29/69,93.41,-0.007965166
9/30/69,93.12,-0.003104593
10/1/69,92.52,-0.006443299
10/2/69,93.24,0.007782101
10/3/69,93.19,-0.000536251
10/6/69,93.36,0.00182423
10/7/69,93.09,-0.002892031
10/8/69,92.67,-0.004511763
10/9/69,93.03,0.003884752
10/10/69,93.56,0.005697087
10/13/69,94.95,0.014856776
10/14/69,95.7,0.007898894
10/15/69,95.72,0.000208986
10/16/69,96.37,0.006790639
10/17/69,96.25,-0.001245201
10/20/69,96.46,0.002181818
10/21/69,97.2,0.007671574
10/22/69,97.83,0.006481481
10/23/69,97.46,-0.003782071
10/24/69,98.12,0.006772009
10/27/69,97.94,-0.001834488
10/28/69,97.66,-0.002858893
10/29/69,96.81,-0.008703666
10/30/69,96.93,0.001239541
10/31/69,97.24,0.003198184
11/3/69,97.15,-0.000925545
11/4/69,97.21,0.000617602
11/5/69,97.64,0.004423413
11/6/69,97.67,0.000307251
11/7/69,98.26,0.006040749
11/10/69,98.33,0.000712396
11/11/69,98.07,-0.002644157
11/12/69,97.89,-0.001835424
11/13/69,97.42,-0.004801308
11/14/69,97.07,-0.003592691
11/17/69,96.41,-0.006799217
11/18/69,96.39,-0.000207447
11/19/69,95.9,-0.005083515
11/20/69,94.91,-0.010323253
11/21/69,94.32,-0.006216416
11/24/69,93.24,-0.011450382
11/25/69,92.94,-0.003217503
11/26/69,93.27,0.003550678
11/28/69,93.81,0.005789643
12/1/69,93.22,-0.006289308
12/2/69,92.65,-0.006114568
12/3/69,91.65,-0.010793308
12/4/69,91.95,0.003273322
12/5/69,91.73,-0.002392605
12/8/69,90.63,-0.011991715
12/9/69,90.55,-0.00088271
12/10/69,90.48,-0.000773054
12/11/69,90.52,0.000442087
12/12/69,90.81,0.003203712
12/15/69,90.54,-0.002973241
12/16/69,89.72,-0.00905677
12/17/69,89.2,-0.005795809
12/18/69,90.61,0.015807175
12/19/69,91.38,0.008497958
12/22/69,90.58,-0.008754651
12/23/69,90.23,-0.003863988
12/24/69,91.18,0.010528649
12/26/69,91.89,0.007786795
12/29/69,91.25,-0.006964849
12/30/69,91.6,0.003835616
12/31/69,92.06,0.005021834
1/2/70,93,0.010210732
1/5/70,93.46,0.004946237
1/6/70,92.82,-0.006847849
1/7/70,92.63,-0.002046973
1/8/70,92.68,0.000539782
1/9/70,92.4,-0.003021148
1/12/70,91.7,-0.007575758
1/13/70,91.79,0.000981461
1/14/70,91.65,-0.001525221
1/15/70,91.68,0.000327332
1/16/70,90.92,-0.008289703
1/19/70,89.65,-0.013968324
1/20/70,89.83,0.002007808
1/21/70,89.91,0.000890571
1/22/70,89.95,0.000444889
1/23/70,89.07,-0.009783213
1/26/70,88.17,-0.010104412
1/27/70,87.62,-0.006237949
1/28/70,86.79,-0.009472723
1/29/70,85.69,-0.012674271
1/30/70,85.02,-0.007818882
2/2/70,85.75,0.008586215
2/3/70,86.77,0.011895044
2/4/70,86.24,-0.006108102
2/5/70,85.9,-0.003942486
2/6/70,86.33,0.005005821
2/9/70,87.01,0.007876752
2/10/70,86.1,-0.010458568
2/11/70,86.94,0.009756098
2/12/70,86.73,-0.002415459
2/13/70,86.54,-0.002190707
2/16/70,86.47,-0.000808875
2/17/70,86.37,-0.00115647
2/18/70,87.44,0.012388561
2/19/70,87.76,0.003659652
2/20/70,88.03,0.003076572
2/24/70,87.99,-0.000454391
2/25/70,89.35,0.015456302
2/26/70,88.9,-0.005036374
2/27/70,89.5,0.006749156
3/2/70,89.71,0.002346369
3/3/70,90.23,0.005796455
3/4/70,90.04,-0.00210573
3/5/70,90,-0.000444247
3/6/70,89.44,-0.006222222
3/9/70,88.51,-0.010398032
3/10/70,88.75,0.002711558
3/11/70,88.69,-0.000676056
3/12/70,88.33,-0.004059082
3/13/70,87.86,-0.005320956
3/16/70,86.91,-0.010812656
3/17/70,87.29,0.004372339
3/18/70,87.54,0.002864016
3/19/70,87.42,-0.001370802
3/20/70,87.06,-0.004118051
3/23/70,86.99,-0.000804043
3/24/70,87.98,0.011380618
3/25/70,89.77,0.020345533
3/26/70,89.92,0.001670937
3/30/70,89.63,-0.003225089
3/31/70,89.63,0
4/1/70,90.07,0.004909071
4/2/70,89.79,-0.003108693
4/3/70,89.39,-0.004454839
4/6/70,88.76,-0.007047768
4/7/70,88.52,-0.002703921
4/8/70,88.49,-0.000338906
4/9/70,88.53,0.000452028
4/10/70,88.24,-0.003275726
4/13/70,87.64,-0.006799637
4/14/70,86.89,-0.008557736
4/15/70,86.73,-0.001841409
4/16/70,85.88,-0.00980053
4/17/70,85.67,-0.002445272
4/20/70,85.83,0.001867632
4/21/70,85.38,-0.005242922
4/22/70,84.27,-0.013000703
4/23/70,83.04,-0.014595942
4/24/70,82.77,-0.003251445
4/27/70,81.46,-0.01582699
4/28/70,80.27,-0.014608397
4/29/70,81.81,0.01918525
4/30/70,81.52,-0.003544799
5/1/70,81.44,-0.000981354
5/4/70,79,-0.029960707
5/5/70,78.6,-0.005063291
5/6/70,79.47,0.011068702
5/7/70,79.83,0.004530011
5/8/70,79.44,-0.004885381
5/11/70,78.6,-0.010574018
5/12/70,77.85,-0.009541985
5/13/70,76.53,-0.016955684
5/14/70,75.44,-0.014242781
5/15/70,76.9,0.019353128
5/18/70,76.96,0.000780234
5/19/70,75.46,-0.019490644
5/20/70,73.52,-0.025708985
5/21/70,72.16,-0.018498368
5/22/70,72.25,0.001247228
5/25/70,70.25,-0.027681661
5/26/70,69.29,-0.01366548
5/27/70,72.77,0.050223698
5/28/70,74.61,0.025285145
5/29/70,76.55,0.026001876
6/1/70,77.84,0.016851731
6/2/70,77.84,0
6/3/70,78.52,0.008735868
6/4/70,77.36,-0.014773306
6/5/70,76.17,-0.015382627
6/8/70,76,-0.00223185
6/9/70,76.25,0.003289474
6/10/70,75.48,-0.010098361
6/11/70,74.45,-0.013645999
6/12/70,74.21,-0.00322364
6/15/70,74.38,0.002290796
6/16/70,76.15,0.02379672
6/17/70,76,-0.001969796
6/18/70,76.51,0.006710526
6/19/70,77.05,0.007057901
6/22/70,76.64,-0.00532122
6/23/70,74.76,-0.024530271
6/24/70,73.97,-0.010567148
6/25/70,74.02,0.00067595
6/26/70,73.47,-0.007430424
6/29/70,72.89,-0.007894379
6/30/70,72.72,-0.002332282
7/1/70,73.04,0.00440044
7/2/70,72.92,-0.001642935
7/6/70,71.78,-0.015633571
7/7/70,71.23,-0.007662301
7/8/70,73,0.02484908
7/9/70,74.06,0.014520548
7/10/70,74.57,0.006886308
