Quarter,Avg. M-Score,Weighted_M,Count,average M trend,average WM trend,average M velocity,average M acceleration,average WM velocity,average WM acceleration,sp500 return,sp500 return trend,sp500 velocity,sp500 acceleration,indu return,indu return trend,indu velocity,indu acceleration,GDPC1,WPSID62,WPSID62 trend,WPSID62 velocity,WPSID62 acceleration,T10Y2Y,T10Y2Y trend,T10Y2Y velocity,T10Y2Y acceleration,average beta,average MCAP,WAB,average beta trend,average MCAP trend,WAB trend,average beta velocity,average beta acceleration,average MCAP velocity,average MCAP acceleration,WAB velocity,WAB acceleration
1998Q4,-2.168611937,-2.654320465,456,-2.198837026,-2.198837026,0.006444583,0.007823758,0.006444583,0.007823758,-0.002191683,0.0020885564666666,4.319864999999994e-05,-5.718398888888889e-05,-0.0100499999999999,0.0017551888888888,4.913611111111117e-05,-3.848749999999987e-05,12410.778,90.2,91.6,-1.2999999999999972,0.625,0.11,0.21325,0.0009166666666666,0.0001249999999999,0.6868790111718563,539104.3197865677,0.0001057250561701,0.6874818385941358,536344.7145959862,0.0001050602296637,-0.0212733701084663,-0.0076795202198193,6215.5434628445655,-8133.814055939511,-8.479485231558599e-07,-1.1330765173405026e-06
1999Q1,-2.208739797,-2.726365965,458,-2.175283301,-2.175283301,0.011214359,-0.003133432,0.011214359,-0.003133432,-0.01105516,0.0006869232277777,6.272951666666673e-05,-1.0274950000000002e-05,-0.012821,0.0017629222222222,6.030555555555553e-05,1.7934722222222126e-05,12514.408,89.6,89.96666666666667,1.1499999999999986,2.150000000000002,0.26,0.1969583333333333,0.0015833333333333,-3.125000000001044e-05,0.6183011116481393,529348.905628521,0.0001023960144377,0.6137583097581212,538288.8395256489,0.0001004007049394,-0.0240945870672136,0.0024072228751291,10927.699657536636,7673.784038596146,-1.9491120332143345e-06,-1.9233279009647577e-07
1999Q2,-2.148498168,-2.620023927,492,-2.176408308,-2.176408308,0.000177718,-0.005895987,0.000177718,-0.005895987,0.015731252,-0.0002445857222222,5.923206944444444e-05,9.176632361111116e-05,0.0144789999999999,0.0002338388888888,-2.9252777777777825e-05,3.206805555555558e-05,12679.977,97.0,97.03333333333332,0.25,-0.0749999999999992,0.28,0.2545,0.0,6.249999999999312e-05,0.5655042274231099,584930.3280557198,9.582182902681352e-05,0.5695531548314761,578675.293151041,9.6259889671492e-05,-0.0033504650683167,0.0044956841780664,4509.202980963048,-6508.953732752503,1.8972678769135082e-07,8.345254785754366e-07
1999Q3,-2.171986959,-2.561537358,477,-2.174927864,-2.174927864,-0.000577616,-0.004497725,-0.000577616,-0.004497725,0.011305849,0.0005231142555555,0.0001068893722222,1.9565688888888893e-05,0.01209,0.0003105055555555,0.0001390666666666,3.11097222222222e-05,12888.281,106.4,104.2,0.6999999999999957,-1.4500000000000028,0.27,0.223625,-0.0005833333333333,-1.041666666665858e-05,0.5585830458353869,574190.1948789379,9.718458984874344e-05,0.5509183052733998,575672.675083118,9.723013849493284e-05,-0.012680149537359,-0.0007815033690886,5211.844513923687,10754.059599526983,2.730062930740625e-07,2.2484534494004405e-07
1999Q4,-2.204298466,-2.662205815,476,-2.177563539,-2.177563539,-0.008817732,-0.003004291,-0.008817732,-0.003004291,0.003263979,0.0007753390511111,-0.0002918920055555,-8.690857638888894e-05,0.003865,-0.00026605,-0.0003376611111111,-4.0444444444444376e-05,12935.252,104.4,106.96666666666664,-1.4500000000000028,1.4999999999999964,0.21,0.0808333333333333,-0.0056875,0.0001666666666666,0.5324282697801516,649422.9390622345,9.948770811210802e-05,0.5258885567149189,631590.395151814,9.8941946514573e-05,-0.0063655272022424,4.218169106007252e-06,18844.621605748544,-4233.029772615555,5.739180592773857e-08,-5.187141561893999e-07
2000Q1,-2.156405194,-2.49340265,464,-2.192563329,-2.192563329,-0.006586197,-0.005929466,-0.006586197,-0.005929466,0.007164364,0.0006157063477777,8.044557777777788e-05,4.5414643055555497e-05,-0.005311,-6.356666666666678e-05,5.888333333333337e-05,2.788055555555559e-05,13170.749,113.2,111.83333333333331,0.1499999999999985,-1.1250000000000036,-0.47,-0.22825,-0.0049999999999999,0.0001041666666666,0.5128736789129341,671485.5234674484,9.749069280045504e-05,0.5499435445800392,654045.4506703035,0.0001005804982802,0.0378327586298376,0.0104738656240133,-11511.417726918124,-8535.382556555967,2.3664071996858056e-06,9.242051453778918e-07
2000Q2,-2.216986327,-2.707322531,481,-2.190735933,-2.190735933,-0.020676664,-0.007627596,-0.020676664,-0.007627596,0.008465117,0.0004401597888888,-3.202217777777781e-05,-1.3544180555555578e-05,0.004795,0.0004488722222222,0.0001418361111111,-1.4402777777777352e-06,13183.89,124.8,120.66666666666666,3.5,-5.175000000000001,-0.35,-0.3602916666666666,0.00175,0.0003229166666666,0.6201907630522089,635355.6557148218,0.0001077911227163,0.6220071504312893,626636.4251397119,0.0001064071848967,-8.418930181569584e-05,-0.0074315345666553,10125.370203116792,6364.785878320312,4.011426795792229e-07,-8.132339214456298e-07
2000Q3,-2.198816278,-2.294647268,466,-2.233916657,-2.233916657,-0.02184139,0.001816189,-0.02184139,0.001816189,-0.014935301,-0.0009841826666666,0.0002590684805555,0.0001245062763888,-0.015921,3.338333333333343e-05,0.0002085722222222,7.113749999999996e-05,13262.25,125.6,124.46666666666664,6.299999999999997,0.0,-0.18,-0.2418333333333333,0.0022291666666666,3.125000000001044e-05,0.6307707707707707,635957.2244873812,0.0001072936896497,0.6340472794923309,635314.7095887498,0.0001067348087476,0.0113996189122823,0.005911430587484,-19501.501543531136,-10051.732412652462,-6.556561546840531e-07,-2.353831912817418e-07
2000Q4,-2.285947368,-2.925714047,450,-2.234418712,-2.234418712,-0.017044287,-0.003534016,-0.017044287,-0.003534016,-0.010448052,-0.0009453666777777,0.0001981449194444,-7.492262638888892e-05,-0.007536,0.0004588277777777,0.0001030749999999,-1.8218055555555552e-05,13219.251,141.1,145.26666666666665,18.25,-2.575000000000003,0.01,0.1499166666666666,0.006625,0.0003541666666666,0.6879174651846174,583415.367485048,0.0001074202924513,0.6793391415607386,592728.5972818327,0.000107689809486,0.0071439160954485,-0.0074072608855018,6589.394723028177,3643.75214597577,1.995772931386379e-06,-3.175820180953538e-07
2001Q1,-2.218492491,-2.753282033,447,-2.268005231,-2.268005231,-0.028909422,-0.012685694,-0.028909422,-0.012685694,0.010784442,-0.0006111288611111,8.198026388888904e-05,-1.9427238888888897e-05,0.008135,0.0006111333333333,2.4813888888888976e-05,-3.0476388888888903e-05,13301.394,132.4,135.7,-4.349999999999994,7.824999999999996,0.75,0.7735416666666666,0.0084791666666667,-0.0008958333333333,0.6780031221542865,569115.5804975426,0.0001046206433665,0.6828187655109142,588853.3955155769,0.0001088265151153,0.0012834417761756,-0.00021474989808,1300.7830707286485,9743.890327559086,1.38586883411691e-06,1.7393374549834664e-06
2001Q2,-2.299575835,-2.822579465,441,-2.292237555,-2.292237555,-0.042415675,-0.003077076,-0.042415675,-0.003077076,-0.001451639,-0.0008726087888888,-0.0001069465444444,-3.18958944444445e-05,-0.006039,-0.0006142777777777,-6.604166666666667e-05,1.1879166666666754e-05,13248.142,119.9,121.23333333333332,-8.600000000000001,1.3749999999999964,1.17,1.20175,0.0082291666666667,-0.0003645833333333,0.6774801560608099,624266.8183188,0.0001157074574247,0.6752876568664719,620839.5342246344,0.0001150088023932,-0.0061775498265224,0.004087792767939,181.1369659111369,-12008.76240956632,-5.814455653106672e-07,-1.25572205875262e-06
2001Q3,-2.358644341,-2.784644273,427,-2.352836581,-2.352836581,-0.035063573,0.023011184,-0.035063573,0.023011184,0.021922031,-0.0006529428147777,3.596313333333333e-05,0.0001322651597222,0.019137,-0.00065865,4.069166666666651e-05,0.0001157416666666,13284.881,107.2,105.63333333333333,-7.449999999999996,0.3999999999999986,1.74,1.6036666666666668,0.0066041666666666,3.124999999992717e-05,0.723203007518797,560560.084495307,0.0001148335763995,0.7007176810489238,582823.6533675977,0.0001163957090047,0.0151649015158521,-0.005953477434528,-5552.10097438033,14983.5601510157,3.6661765727001615e-06,1.4927789964639284e-06
2001Q4,-2.400289568,-2.906313791,422,-2.362364701,-2.362364701,0.003606693,0.021284423,0.003606693,0.021284423,-0.011145372,0.0007267779041111,-5.7154041666666606e-05,6.1410222222221984e-06,-0.011393,0.0014265055555555,-7.062500000000005e-05,1.1637500000000003e-05,13394.91,95.5,99.33333333333331,-1.4500000000000028,1.2000000000000028,2.0,1.8895833333333327,-0.0003958333333332,4.166666666666208e-05,0.7018867661414028,633447.216309629,0.0001265418286281,0.7013138385723217,627334.6494048795,0.0001263890909583,-0.0067942442679101,-7.776007305296262e-05,10447.188890310412,-8203.289092333027,1.6284299327086753e-07,-1.803052117978332e-06
2002Q1,-2.328160196,-2.574833494,418,-2.345623194,-2.345623194,0.007505274,0.003988326,0.007505274,0.003988326,0.002455049,-0.0006441354144444,-0.0001647306691666,-3.555202333333315e-05,-0.002203,0.0002523333333333,-0.0001323083333333,-4.574999999999989e-05,13477.356,103.8,103.43333333333332,4.849999999999994,0.3000000000000007,1.7,1.8723333333333327,-0.0004583333333334,0.00015625,0.6800255246738514,656607.207941048,0.0001248519106059,0.6806944914086849,644492.4032278516,0.000123217421835,-0.0079434554614779,-0.0012472903045797,9726.425608462538,-2899.922443851276,-1.039390525727304e-06,-3.343084908941394e-07
2002Q2,-2.30841982,-2.783834116,425,-2.347354153,-2.347354153,0.011583346,0.015171967,0.011583346,0.015171967,-0.000837842,-0.0020035128933333,-0.0001205547472222,5.611474513888881e-05,-0.002876,-0.0016073888888888,-0.0001420888888888,4.724861111111105e-05,13531.741,105.1,106.86666666666666,-1.25,1.5500000000000007,1.96,1.9640416666666665,0.0003333333333334,0.0,0.6520175186674324,629265.3118537018,0.0001169978523573,0.6447482660223764,626565.2543299751,0.0001197475020563,-0.0157352828666672,0.0004341496226914,-21117.532099255823,-1924.6986646318985,2.864674131660371e-07,1.282440413972136e-06
2002Q3,-2.405482444,-2.796485749,405,-2.322456503,-2.322456503,0.037849207,0.015044273,0.037849207,0.015044273,-0.014612568,0.0012263624388888,-0.0003251973805555,-0.0001093324416666,-0.014221,0.0010512388888888,-0.0002877444444444,-6.189166666666665e-05,13549.421,110.8,110.56666666666666,2.1499999999999986,0.375,1.91,2.073208333333333,0.001875,-9.37500000002256e-05,0.6204511169132579,578591.7511304163,0.0001217867772412,0.6188519821591503,587471.0710797792,0.0001248491759088,0.0017508797353439,0.0047586506056782,4129.196411194163,8603.578638857754,3.1494346934386134e-06,6.732012442460517e-07
2002Q4,-2.253467246,-2.886411728,401,-2.271655739,-2.271655739,0.041671892,-0.019833639,0.041671892,-0.019833639,0.000488975,-0.0007492157244444,-8.193750833333324e-05,-6.808095972222228e-05,0.001119,-0.0007395722222222,-5.191388888888893e-05,-7.237083333333331e-05,13619.434,118.9,121.16666666666666,5.700000000000003,2.2749999999999986,2.22,2.193916666666667,0.0032916666666664,-2.0833333333358794e-05,0.6288818503241014,599637.8894868327,0.000132324595928,0.6285793604581312,609648.7324283256,0.0001326918730934,0.0008930797538306,-0.0026685112371793,-618.174522134359,-4786.841235356347,1.0100721359822653e-07,-1.1830215563865166e-06
2003Q1,-2.156017526,-2.727207616,401,-2.239112719,-2.239112719,-0.001818072,-0.044357787,-0.001818072,-0.044357787,-0.017741749,0.0013429082166666,0.000286923575,3.03039958333333e-05,-0.018861,0.0011353222222222,0.0002720416666666,1.6747222222222185e-05,13741.107,152.2,138.23333333333332,-3.050000000000012,-11.624999999999991,2.32,2.236125,-0.0011875000000001,-9.374999999989252e-05,0.6138228228228229,601626.2484764685,0.000132814529102,0.6173201629107963,612591.8329968229,0.0001330764748076,-0.0039891095435313,0.0031465151778485,15614.239343182126,9040.053391772934,1.4270671794748855e-06,7.822056720789504e-07
2003Q2,-2.307853385,-2.632015238,410,-2.275291882,-2.275291882,-0.047043681,-0.005981298,-0.047043681,-0.005981298,-0.001761898,0.0014164260811111,0.0001167168333333,-0.0001153520305555,-0.000402,0.0015967222222222,0.0001227666666666,-0.0001246708333333,13970.157,135.5,132.43333333333334,1.0,-3.0,2.22,2.37275,0.0010833333333333,-0.0005,0.6261933998465081,674185.0601303008,0.0001389986010838,0.6272040831570244,681066.7929875524,0.0001389101533293,0.0070620504907516,0.0005446882744776,20657.38547047664,-2944.525148284505,1.4548303694629988e-06,-4.319750327855387e-07
2003Q3,-2.362004735,-2.750976806,396,-2.333200081,-2.333200081,-0.013780668,0.042610358,-0.013780668,0.042610358,-0.010540643,0.0007632536422222,-2.2047508333333357e-05,5.6965902777777794e-05,-0.0112129999999999,0.0008054944444444,-6.791666666666719e-06,6.203472222222228e-05,14131.379,134.4,134.46666666666667,3.6999999999999886,0.25,2.46,2.497,0.0001458333333332,0.0001041666666665,0.6508963803013826,721601.7697224001,0.000141649185288,0.6504464994218039,734803.5403962539,0.0001421028236439,0.01019186131078,0.0015947236782089,18858.35547126329,1658.7428832246223,1.2582674536757094e-06,2.6771696519568454e-07
2003Q4,-2.329742125,-2.848231165,398,-2.302853219,-2.302853219,0.038177035,0.025167746,0.038177035,0.025167746,0.00205472,0.0012650811211111,-9.877105e-05,-9.819741388888892e-05,0.00277,0.0011809111111111,-9.821666666666668e-05,-9.252916666666664e-05,14212.34,142.4,143.0,5.399999999999992,1.0499999999999972,2.43,2.376625,-0.0021875000000002,-0.0001979166666667,0.6870572549019608,789608.213248447,0.0001467388522305,0.6847448669067162,795644.0494737001,0.0001463630935614,0.0129257153926616,0.003624536641767,16696.902031900827,-3481.158035916509,1.2228059192103508e-06,1.772213791876139e-08
2004Q1,-2.216812796,-2.614827309,379,-2.256846012,-2.256846012,0.036554824,-0.027470553,0.036554824,-0.027470553,-0.000700976,-0.0002664530677777,0.0001114902861111,0.0001240012930555,-0.00224,-0.0003521777777777,9.746111111111112e-05,0.0001145513888888,14323.017,153.2,153.39999999999998,2.6999999999999886,0.7250000000000014,2.26,2.23725,-0.0046249999999998,-0.0001249999999999,0.7537967746986065,832224.2020723469,0.0001517635093669,0.7502371888232926,816023.6272158253,0.000151507833407,0.0298688208156843,0.0010546751736127,-6737.938978925231,-4103.215621555632,2.578728873282274e-06,4.674954911590694e-07
2004Q2,-2.223983115,-2.769820541,392,-2.229743571,-2.229743571,-0.016764071,-0.03894688,-0.016764071,-0.03894688,0.004083788,-0.0002323965166666,7.161853888888888e-05,2.136060138888888e-05,0.002188,-0.0001344,6.078888888888886e-05,2.839444444444445e-05,14457.832,161.5,161.13333333333333,0.3500000000000085,-1.2750000000000057,1.92,1.954125,-0.0072083333333334,-0.0003124999999999,0.8229842767295598,819276.7556535283,0.000160130352982,0.8244297753931958,806074.9644473208,0.0001589405258091,0.0152445951070112,-0.0060402115318274,-2369.838079168694,-662.8399099941016,1.000101014875864e-06,-1.0886559293256325e-06
2004Q3,-2.248434803,-2.736821652,386,-2.290374153,-2.290374153,-0.041338936,-0.009189846,-0.041338936,-0.009189846,-0.000197345,0.00095503742,-4.391905277777771e-05,-2.533915416666661e-05,-0.005522,0.0006455777777777,-6.555555555555557e-05,-1.7845833333333304e-05,14605.595,154.0,158.89999999999998,-0.3499999999999943,6.5,1.51,1.5489583333333334,-0.0061041666666667,-0.00021875,0.8455811403508772,812899.9611059038,0.0001595550538832,0.8407237881146509,808735.5823255471,0.0001590032095133,-0.0045570688322766,-0.0046768387050678,16935.010237590468,10291.677105327428,-1.354642973220091e-07,-4.230611373904985e-09
2004Q4,-2.398704543,-2.819018117,381,-2.312421443,-2.312421443,-0.035143762,0.011768314,-0.035143762,0.011768314,-0.001343167,0.00100871327,-0.0001656166166666,-1.461625416666662e-05,-0.001601,0.0011612333333333,-0.0001448777777777,-5.430555555555831e-07,14767.846,167.2,168.0333333333333,-4.25,-2.624999999999993,1.16,1.1023333333333332,-0.007,-1.0416666666679396e-05,0.8263930309213624,885874.2860274086,0.0001593895960034,0.8331524237097271,870685.0276525404,0.0001595197183201,0.0062070573564986,0.0029486064650929,7848.243668166746,-10328.477727290854,7.194461371838004e-07,-3.8292831073363284e-08
2005Q1,-2.290124983,-2.718942754,381,-2.360661678,-2.360661678,-0.017802308,0.010774406,-0.017802308,0.010774406,-0.000694086,0.0003455376385555,-5.592575555555553e-05,-4.678344722222226e-05,-0.003526,0.0002213444444444,-9.926666666666678e-05,-3.117916666666668e-05,14839.707,170.5,169.46666666666664,6.049999999999997,-1.9250000000000045,0.7,0.6884166666666667,-0.0067083333333333,0.0001770833333332,0.8399733917670997,867806.3711110299,0.0001591513102674,0.842969203308821,860603.0430073392,0.0001599225626676,-0.0012882175175836,-0.0012675144941822,-4278.106407202082,3233.070212847408,2.3300173256218261e-07,3.874712796610701e-07
2005Q2,-2.393155508,-2.731519591,387,-2.348026059,-2.348026059,-0.013594951,0.007168846,-0.013594951,0.007168846,-0.007100888,0.0006324629222222,5.567880277777777e-05,2.414886111111106e-05,-0.009592,0.0004198111111111,5.816388888888895e-05,4.367499999999997e-05,14956.291,165.5,169.66666666666666,2.6500000000000057,6.375,0.28,0.3825416666666666,-0.0043124999999999,-0.0001770833333333,0.8379556882463859,875657.8900341892,0.0001611283163427,0.83966001511897,882370.5079196475,0.0001619605405125,-0.0006900294415587,0.0006609721878868,16749.737306862604,-439.20222952085896,2.7862682330624536e-07,-3.362054715172266e-07
2005Q3,-2.360797685,-2.832480242,381,-2.38785158,-2.38785158,-0.003464616,0.0170476,-0.003464616,0.0170476,0.000920435,0.0002289646966666,-3.1210924999999984e-05,1.3901073611111104e-05,0.001509,0.0003166,-6.088888888888886e-05,2.688611111111106e-05,15041.232,200.3,198.16666666666663,15.599999999999994,-4.075000000000003,0.16,0.1910416666666666,-0.0028124999999999,-4.166666666666208e-05,0.8395315202012262,905433.539718035,0.0001618405767988,0.8396328561761506,895979.0592192449,0.0001628343544861,-0.0003607430673483,0.000428256186436,-4137.786639212398,-940.049059453886,1.0365303095965508e-06,4.016272883001322e-07
2005Q4,-2.409601546,-2.897687179,372,-2.35495529,-2.35495529,0.020500248,0.017829676,0.020500248,0.017829676,-0.004886721,0.00076621282,5.218113055555562e-05,3.4336527777777744e-05,-0.006242,0.0007816944444444,6.207222222222216e-05,3.53583333333333e-05,15244.088,202.0,205.03333333333333,-3.3500000000000085,-1.1750000000000045,-0.02,0.0473749999999999,-0.0014583333333333,0.00015625,0.8448983131010562,897551.4626273625,0.0001660695048852,0.8366713037657119,911911.7196784392,0.0001649948435188,-0.0053757639567453,-0.002014899670153,16151.770924311017,4577.622821268946,-7.509297741296677e-07,-6.258750609192213e-07
2006Q1,-2.294466639,-2.550747655,370,-2.346851083,-2.346851083,0.032194737,0.001248977,0.032194737,0.001248977,-0.004168429,-2.0296383333333456e-05,-0.0001296713027777,7.158805555555599e-06,-0.003711,0.0003913833333333,-0.0001661916666666,1.1948611111111152e-05,15281.525,179.6,183.03333333333333,-1.8499999999999943,7.100000000000001,0.04,0.025,-0.0006041666666666,-5.208333333333367e-05,0.8306543385490754,957499.9325567646,0.0001642765472219,0.827202507905188,953750.7374068048,0.0001638382352558,0.0043670089097978,0.0077085766319848,1430.1193369777177,-11007.076575993851,5.136331287664144e-07,9.780098493364578e-07
2006Q2,-2.336485065,-2.718703071,377,-2.290565816,-2.290565816,0.022998201,-0.010878408,0.022998201,-0.010878408,-0.002097622,6.877909144444442e-05,-3.072733888888896e-05,-4.405657916666662e-05,-0.003626,0.0002248722222222,-2.1369444444444536e-05,-2.6722222222222204e-05,15304.517,178.5,181.13333333333333,-1.9500000000000028,3.2250000000000014,-0.01,0.0219166666666666,-0.0009583333333333,-8.333333333333283e-05,0.8912090163934426,923908.3816827444,0.0001737783683528,0.8805539212918522,919913.895754016,0.0001709567765153,0.0234260095892425,-0.0046722628603685,-10019.391072198225,6880.402062024747,3.379187626971708e-06,-6.961518260406734e-07
2006Q3,-2.240745746,-2.726885939,372,-2.300854681,-2.300854681,0.010437921,-0.012796092,0.010437921,-0.012796092,-0.00246425,0.0011550341965555,4.277778611111102e-05,-8.04836944444452e-06,-0.003361,0.00119975,1.6847222222222242e-05,-3.830555555555521e-06,15433.643,182.7,179.4333333333333,-9.200000000000005,1.125000000000007,-0.07,-0.0711666666666666,-0.0007083333333333,-1.0416666666672458e-05,0.9102332863629248,927124.2359041568,0.0001748357089342,0.9094636426400052,932735.396784715,0.0001749651645625,0.0021613989437197,-0.0012665700402851,13207.845942622169,2476.4974613743543,2.1177278504206886e-07,-1.8217879013253957e-07
2006Q4,-2.325333231,-2.755529856,373,-2.269689975,-2.269689975,-0.002593983,-0.010340232,-0.002593983,-0.010340232,-0.004513136,0.0001564652584444,5.721111111111233e-07,-1.8228708333333112e-06,-0.003069,0.0002096277777777,1.96222222222222e-05,1.034166666666669e-05,15478.956,195.4,189.9,-2.25,-5.150000000000006,-0.11,-0.09825,0.0009374999999999,2.0833333333337974e-05,0.9104807992507024,965667.2085320216,0.0001740061300453,0.9111422701240038,967966.882287282,0.0001739661690047,-0.0031023924793961,-0.0023065567936696,7575.994744161202,-2984.153341801837,-1.9647462906874613e-06,-1.265663118663518e-06
2007Q1,-2.242990948,-2.586919533,367,-2.306042647,-2.306042647,-0.010242544,-0.005708555,-0.010242544,-0.005708555,-0.001173965,0.0007975032722222,-6.841977777777796e-06,-2.594561805555556e-05,0.000453,0.0010267111111111,-1.9894444444444477e-05,-2.3363888888888805e-05,15577.779,203.6,203.06666666666663,1.2000000000000028,-4.374999999999993,0.07,-0.024875,0.0026041666666666,-0.0001041666666666,0.8946944143586569,983609.4135671963,0.0001644708452087,0.8940907614148184,983993.9093141748,0.0001649026286254,-0.0058585761612222,-0.001816449972055,8668.32390652108,1665.4131328875665,-1.5069028908991128e-06,1.1728323625332025e-06
2007Q2,-2.349803763,-2.725669068,372,-2.290175062,-2.290175062,-0.014011093,0.007319546,-0.014011093,0.007319546,-0.001567367,-4.329136888888872e-05,3.3883797222222225e-05,-1.250549166666666e-05,-0.001018,0.00039185,-5.430555555555695e-06,-5.943055555555579e-06,15671.605,205.9,204.79999999999995,-0.5500000000000114,-2.3000000000000043,0.16,0.1851666666666666,0.0048749999999999,0.0003229166666666,0.8517849429188523,999557.4888928664,0.0001610110226855,0.8567904220420088,990498.7377154136,0.0001614668192281,-0.0228476850272356,-0.0030558676846335,-14395.567388151132,-5022.098276143661,-2.7277328192277205e-06,-3.842451515468238e-07
2007Q3,-2.277730476,-2.768701,360,-2.334064833,-2.334064833,0.004396548,0.010628011,0.004396548,0.010628011,-0.003023417,-9.122949666666674e-05,0.0001318100694444,-3.66392083333334e-06,-0.0012439999999999,-6.21055555555554e-05,0.0001296861111111,1.7197222222222196e-05,15767.146,203.2,205.4,7.900000000000006,6.700000000000003,0.62,0.5601666666666667,0.0067083333333333,-0.0001354166666666,0.8011338461538461,974757.5782465292,0.0001566543352301,0.8039468456560886,968832.8781574076,0.0001563360587789,-0.0040211378290745,0.0076414846081404,-1172.7390707069426,-4554.637125831592,-5.317023242378552e-07,4.6376934737504465e-08
2007Q4,-2.374660261,-2.898016208,351,-2.281381967,-2.281381967,0.00724493,-0.01411996,0.00724493,-0.01411996,-0.006851585,-0.0014476059777777,-0.0001572220555555,-9.25943486111111e-05,-0.00756,-0.0011169388888888,-0.0001453277777777,-8.100972222222218e-05,15702.906,235.6,236.13333333333333,6.900000000000006,-0.8749999999999929,0.99,1.2034166666666666,0.0105625,7.291666666675578e-05,0.8165630239292792,927833.7181297163,0.0001540536709546,0.8084253373244455,918135.1666099244,0.000152902302713,-0.0004313357979904,-0.0019158803306241,-23906.06092395337,2278.152126376692,-1.096045049497042e-06,5.891605560794626e-07
2008Q1,-2.191755164,-2.679459729,344,-2.319574974,-2.319574974,-0.023843373,-0.033472086,-0.023843373,-0.033472086,0.005687261,0.0003801259333333,-0.0001336175166666,0.0001171145277777,0.003806,0.0002900611111111,-0.0001541583333333,0.0001272458333333,15792.773,264.2,263.43333333333334,9.75,0.5500000000000114,1.83,1.5586666666666669,0.0017499999999999,-4.166666666666208e-05,0.8061115332016412,880913.6304856162,0.000154087709713,0.8031174810002465,884728.5958893696,0.0001537727703005,-0.0022374165443057,6.682903334653822e-05,7395.038546352589,5561.127581482142,1.157347046098513e-06,-1.0768195658053185e-07
2008Q2,-2.392309497,-2.779168522,346,-2.329068712,-2.329068712,-0.059699242,-0.017312198,-0.059699242,-0.017312198,0.001267229,-0.0009022434422222,-0.0001568470138888,-1.628934305555554e-05,0.000308,-0.0010287777777777,-0.0001092916666666,-2.0652777777777748e-05,15709.562,294.2,294.96666666666664,8.049999999999983,-11.324999999999989,1.36,1.4648333333333334,0.0007083333333334,0.0001770833333332,0.798640243902439,865859.9060059696,0.000153181257382,0.7996738143477775,884454.3455437266,0.0001544296181758,0.001404154561114,-0.0001359568533771,-9997.782755748893,-3308.423672879697,-1.211635256856625e-07,-3.427015136378336e-09
2008Q3,-2.403141475,-2.787079174,332,-2.438973457,-2.438973457,-0.058467769,0.020104289,-0.058467769,0.020104289,0.05420331,-0.0033839874111111,0.00019992825,-0.0001262180930555,0.04681,-0.0023370666666666,0.0001858916666666,-0.0001301097222222,15366.607,255.2,247.13333333333333,-27.200000000000003,-4.924999999999997,1.85,1.7737083333333334,-0.0010833333333333,0.0003541666666666,0.7909958759737283,820316.3417802474,0.0001521222640502,0.7992328730365371,799858.0297699239,0.0001538325412264,0.0045761675768887,0.006066746834328,-68231.96821089741,-14431.532621772203,3.359032113313724e-07,1.1220992548055265e-06
2008Q4,-2.5214694,-3.131561774,327,-2.446004251,-2.446004251,-0.019490664,0.028152585,-0.019490664,0.028152585,0.014158358,-0.0021116128499999,9.717101944444416e-05,-0.0001266903972222,0.012459,-0.0019370555555555,4.1366666666666895e-05,-0.0001557916666666,15187.475,176.7,179.03333333333333,-7.1000000000000085,6.4750000000000085,1.49,1.9260416666666669,-0.0010416666666666,-0.0003437499999999,0.834372028829934,663693.3700302454,0.0001616641318102,0.834916145607372,649508.3968500069,0.0001594468659649,0.0109617805036184,-0.0007588370173428,-18005.973661011783,11273.572276507097,1.1651411435786564e-06,-7.988947792642471e-07
2009Q1,-2.413401877,-2.619047261,319,-2.477954786,-2.477954786,-0.002162599,0.015147798,-0.002162599,0.015147798,0.013129659,0.0015573196777777,-5.74896750000001e-05,-5.605633194444439e-05,0.011553,0.0011835888888888,4.686111111111254e-06,-6.495416666666678e-05,15161.772,160.1,161.96666666666667,-0.5,5.100000000000001,1.9,2.063375,0.0071875000000001,-0.0011666666666664,0.8809813374805598,633028.0467472721,0.0001643508790345,0.8744759063171651,641492.9437051897,0.0001647740565791,0.0150698290002674,-0.0021079441308384,31057.61138121382,16589.875021744112,3.945366071124548e-06,7.090517078491598e-07
2009Q2,-2.498993081,-2.768505092,326,-2.450329448,-2.450329448,0.010804931,0.016350608,0.010804931,0.016350608,-0.008530785,0.0017048930055555,-3.920872499999992e-05,0.0001526507972222,-0.009499,0.0018119611111111,-5.433055555555545e-05,0.0001218777777777,15216.647,175.0,170.16666666666666,0.25,-2.875,2.42,2.4084166666666667,0.0041249999999999,-0.0007916666666665,0.90258480649785,727044.1062500032,0.0001742044695169,0.8992667205321654,744907.5890712284,0.0001742898238983,0.0026976011792566,-0.0015569663220157,26550.298462968203,1287.3693986645085,2.1872104461788595e-06,-2.332585520059389e-07
